name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
1B Warwick Street North Melbourne VIC 3051,"$1,100 per week","[-37.8041801, 144.9530265]","['3 Beds', '3 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 4th October 2022",House,"['0.6 km away', '0.8 km away']"
44 kinnoull Grove Glen Waverley VIC 3150,$550,"[-37.881397, 145.1553255]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.1 km away', '12.9 km away']"
11 Swift Street Frankston VIC 3199,$450,"[-38.1374161, 145.1361823]","['3 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.3 km away', '1.6 km away', '2.1 km away']"
1 Gough Street Richmond VIC 3121,$600 per week,"[-37.8292732, 144.9895179]","['3 Beds', '1 Bath', '1 Parking']","***TO BOOK A TIME TO INSPECT, SIMPLY CLICK ON BOOK AN INSPECTION TIME OR EMAIL AGENT TO BE NOTIFIED OF INSPECTION TIMES. BY REGISTERING, YOU WILL BE INSTANTLY INFORMED OF ANY UPDATES, CHANGES OR CANCELLATIONS FOR YOUR APPOINTMENT. IF YOU DO NOT REGISTER FOR AN INSPECTION, ACCESS MAY NOT BE PROVIDED***",Available Now,House,"['0.9 km away', '1.7 km away', '1.7 km away']"
24 Ironbark Grove Burnside Heights VIC 3023,$470,"[-37.7347394, 144.7562442]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",House,"['0.2 km away', '2.2 km away', '5.6 km away']"
4 Pelican Street Westmeadows VIC 3049,$385 Per Week,"[-37.6785534, 144.8832864]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 20th September 2022",House,"['1.1 km away', '1.4 km away']"
42 Innes Court Berwick VIC 3806,$470,"[-38.0524125, 145.3578604]","['3 Beds', '2 Baths', '2 Parking']",**Please make an enquiry through Get in touch/ Email Agent option below to receive more information about the application process (via 2Apply) as well as our inspection times. Images are used for illustration purposes only,"Friday, 30th September 2022",Townhouse,"['0.9 km away', '0.9 km away', '20.3 km away']"
7 Bluebell Drive Craigieburn VIC 3064,$420 Per Week,"[-37.5669685, 144.9056398]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '2.2 km away']"
32 Holroyd Drive Epping VIC 3076,$420per week,"[-37.6578309, 145.0330385]","['3 Beds', '1 Bath', '5 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.8 km away', '1.9 km away']"
116 Marlborough Street Bentleigh East VIC 3165,$650,"[-37.90872969999999, 145.0690427]","['3 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 24th September 2022",House,"['0.8 km away', '1.8 km away', '2.1 km away']"
2A Angus Avenue Altona North VIC 3025,$410,"[-37.83826320000001, 144.8565133]","['3 Beds', '1 Bath', '2 Parking']","Perfectly positioned, moments away from Altona Gate Shopping Centre, a range of primary schools, parklands and sporting clubs and easy access to the freeway to reach Melbourne CBD. ","Monday, 19th September 2022",House,"['0.6 km away', '6.5 km away']"
3 Aintree Court Greensborough VIC 3088,$470.00,"[-37.6940075, 145.0976503]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 4th November 2022",House,"['1.1 km away', '1.8 km away']"
58 Wackett Street Laverton VIC 3028,$320,"[-37.85506669999999, 144.771309]","['3 Beds', '1 Bath', '− Parking']","This home is perfectly located in the rapidly growing suburb and heart of Laverton. Adding to the appeal, the fantastic position puts you within arm's reach of public transport - Laverton Station Zone 1, bus services, freeway access and Laverton P12 College, local schools and Laverton Market.","Saturday, 15th October 2022",House,['0.2 km away']
7/22 Golf Links Road Berwick VIC 3806,$500,"[-38.0440907, 145.3368061]","['3 Beds', '2 Baths', '2 Parking', '235m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.4 km away', '19 km away']"
106 Charles Street Fitzroy VIC 3065,$850.00,"[-37.803503, 144.983088]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '0.7 km away', '7 km away']"
62 Anaconda Road Narre Warren VIC 3805,$430 per week,"[-38.00343489999999, 145.3107419]","['3 Beds', '1 Bath', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.4 km away', '23.5 km away']"
2/20 Bridlepath Drive Truganina VIC 3029,$380 per week,"[-37.8394422, 144.7219616]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 29th September 2022",Apartment / Unit / Flat,"['0.3 km away', '3.8 km away']"
8/80 Richardson Street Essendon VIC 3040,$580.00 per week,"[-37.7472591, 144.9106701]","['3 Beds', '3 Baths', '1 Parking']","Stylish and beautifully-appointed, this stunning three bedroom, three bathroom, two storey home delivers a ready-to-enjoy lifestyle within walking distance to virtually everything Essendon Village has to offer. Beyond its impressive facade, the homes light-filled interior highlights an impressive floor plan and high quality finishes.",Available Now,Townhouse,"['0.9 km away', '1.1 km away', '7.5 km away']"
26 Forest Drive Frankston North VIC 3200,$410.00,"[-38.1238236, 145.1464432]","['3 Beds', '1 Bath', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.3 km away', '0.6 km away', '1 km away']"
11/10 Cooper Street Epping VIC 3076,$330 per week,"[-37.652331, 145.033954]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.9 km away', '1.1 km away', '2.3 km away']"
6 Brentfield Court Mill Park VIC 3082,$440 Per Week - $1912 Per Calendar Month,"[-37.6700345, 145.0518139]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 20th September 2022",House,"['0.4 km away', '1.2 km away', '3.3 km away']"
23 Winifred Street Preston VIC 3072,$550,"[-37.7309825, 145.0059593]","['3 Beds', '2 Baths', '3 Parking', '455m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1.1 km away', '4 km away']"
2/11 Aurisch Avenue Glen Waverley VIC 3150,$540,"[-37.870248, 145.1630094]","['3 Beds', '2 Baths', '2 Parking']","Light and bright, modern 3 bedroom tri-level townhouse in prime Glen Waverley school zone location (STSA) only walking distance to The Glen shopping centre, Glen Waverley train station, bus depot, freeways, local park lands and the popular hub of Kingsway cafes, restaurants and cinemas.","Monday, 3rd October 2022",Townhouse,"['0.5 km away', '0.9 km away', '2.6 km away']"
3 Peel Street Windsor VIC 3181,$770.00,"[-37.8546959, 144.9840811]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.1 km away', '3 km away']"
11 Kennington Park Drive Endeavour Hills VIC 3802,$460,"[-37.9688298, 145.2600637]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",House,"['0.7 km away', '1.6 km away', '18 km away']"
1 Hedderwick Street Essendon VIC 3040,$475.00,"[-37.7544022, 144.8991481]","['3 Beds', '2 Baths', '2 Parking']","Nestled in a wide tree-lined street behind a pretty picket fence, this captivating three bedroom family home is impressively situated in the coveted and prestigious Mar Lodge estate. Reminiscent of a bygone era are the ornate Art Deco ceilings and picture rails feature in this immaculate home. Comprising of; 
- Three generous bedrooms, Master with built in robe 
- Formal lounge with a stunning bay",Available Now,House,"['0.4 km away', '0.8 km away', '6.4 km away']"
10/515 Bridge Inn Road Mernda VIC 3754,$400.00 per week,"[-37.5998277, 145.0914454]","['3 Beds', '2 Baths', '1 Parking']","This brand new modern townhouse is ideal for those looking for the low maintenance lifestyle. On the lower level you'll find the open plan kitchen/meals and living area looking out onto light filled rear yard perfect to enjoy those warm sunny day. Venture up stairs you will find the master bedroom with ensuite, two further bedrooms with robes and a central family bathroom. Other features of the",Available Now,House,['10.1 km away']
7/1 Fleet Street Mount Waverley VIC 3149,$630,"[-37.870919, 145.136026]","['3 Beds', '2 Baths', '2 Parking']","Modern townhouse conveniently situated in the Mt Waverley school zone, just a short walk to Mt Waverley Secondary College, Mt Waverley North Primary school, Hungtingtower school, close to Mt Waverley shopping strip, Mt Waverley train station and public transport.
Other features include:
- Open plan lounge/dining room with floorboards throughout
- Modern kitchen with s/steel appliances including","Friday, 28th October 2022",Townhouse,"['0.5 km away', '0.6 km away', '11.3 km away']"
5 Howe Ct Melton South VIC 3338,$360 weekly,"[-37.7089115, 144.5627495]","['3 Beds', '1 Bath', '1 Parking']","This large family home is situated in a great location, within close distance to schools, train station and shopping centres, it is the perfect location. Located in a quiet court, your family will have the close, safe feeling most people look for in a neighbourhood.
Inside the home, you will be surprised with the generous size of this property. Featuring three bedrooms, Master with huge robe, the","Tuesday, 25th October 2022",House,"['0.4 km away', '1 km away', '3.2 km away']"
50A Wheatley Road McKinnon VIC 3204,$650.00,"[-37.913286, 145.0335119]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",House,"['0.7 km away', '1.4 km away', '2.9 km away']"
31 Bickley Avenue Thomastown VIC 3074,$370,"[-37.6815003, 145.0389807]","['3 Beds', '1 Bath', '2 Parking', '603m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.3 km away', '2.6 km away']"
25 Begonia Avenue Altona North VIC 3025,$460 per week,"[-37.8297097, 144.85529]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '4.1 km away', '5.6 km away']"
49c Hope Way Tarneit VIC 3029,$360,"[-37.8631709, 144.6561715]","['3 Beds', '2 Baths', '1 Parking']",This two storey home comprises of:,"Friday, 7th October 2022",Townhouse,"['0.9 km away', '1.7 km away']"
32 Columbus Street Point Cook VIC 3030,$370,"[-37.8959212, 144.7136014]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 24th September 2022",House,"['1.1 km away', '2 km away']"
12 Pensbury Avenue Mill Park VIC 3082,"$390pw / $1,695pcm","[-37.6727919, 145.0567237]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",House,"['0.8 km away', '1.1 km away', '3.7 km away']"
2 Roosevelt Way Point Cook VIC 3030,$400 PW,"[-37.89179170000001, 144.7156129]","['3 Beds', '2 Baths', '2 Parking']","Perfectly positioned so close to all of the Point Cook's lifestyle appeal, this stunning 3 bedroom, 2 bathroom Boutique-built entertainer boasts a brilliantly balanced blend of supersized family spaces over 2 lavish levels. ","Tuesday, 11th October 2022",Townhouse,"['0.9 km away', '1.6 km away']"
9 Raleigh Grove Essendon North VIC 3041,$500 per week,"[-37.7377441, 144.9028238]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 19th September 2022",House,"['0.4 km away', '1.1 km away', '7.2 km away']"
1 Marriot Road Bentleigh VIC 3204,$550 per week,"[-37.9315111, 145.0402725]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.8 km away', '1.8 km away', '2 km away']"
8 Vision Road Craigieburn VIC 3064,$440 pw,"[-37.5970891, 144.8969346]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.1 km away']"
9 Hamilton Hume Parade Craigieburn VIC 3064,$450,"[-37.5823095, 144.9353102]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 6th October 2022",House,"['0.2 km away', '13.3 km away']"
1 Suaad Court Cranbourne West VIC 3977,$400,"[-38.1020829, 145.261769]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '2.3 km away', '9.2 km away']"
1/8 Barry Street Reservoir VIC 3073,$470,"[-37.709693, 145.007701]","['3 Beds', '1 Bath', '1 Parking']","With its own street frontage and private driveway, this contemporary townhouse is an appealing prospect offering a low-maintenance lifestyle of quality and convenience. Filled with natural light, the home's free-flowing design comprises three upstairs bedrooms (all with robes), a two-way bathroom and a front balcony (from the master). Downstairs: open lounge and dining areas, timber-cabinet",Available Now,Townhouse,"['0.2 km away', '1.6 km away', '6.3 km away']"
5512/560 Lonsdale Street Melbourne VIC 3000,$930.00,"[-37.8140313, 144.9556025]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 29th September 2022",Apartment / Unit / Flat,['1.9 km away']
16 Wattle Street Thomastown VIC 3074,$380 Per Week,"[-37.6780152, 145.0286251]","['3 Beds', '1 Bath', '1 Parking']","This charming three bedroom brick home comprises of three good sized bedrooms, two with built in robes, floorboards and tiles throughout, an updated kitchen, spacious living/dining area, main bathroom with bath, ducted heating, air-conditioned in living area, huge backyard and one car garage with additional space to park vehicles. All centrally located to local schools, parks and transport.","Friday, 23rd September 2022",House,"['0.4 km away', '0.7 km away', '1.7 km away']"
29 Adventure Avenue Fraser Rise VIC 3336,$430 per week,"[-37.6934673, 144.7210986]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 23rd September 2022",House,"['2.5 km away', '3.7 km away', '10.7 km away']"
1 Fowler Walk Sunbury VIC 3429,$495 weekly,"[-37.610586, 144.7216827]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.5 km away', '3.3 km away']"
17 Sotterra Walk Fraser Rise VIC 3336,$425 pw,"[-37.72151849999999, 144.6625371]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 28th September 2022",House,"['5.8 km away', '9.5 km away']"
1 Hobson Street Newport VIC 3015,$650 per week,"[-37.840568, 144.892359]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 20th September 2022",House,"['1.3 km away', '2 km away', '7.5 km away']"
1/28 Oakern Street Mount Waverley VIC 3149,$460 per week,"[-37.88591, 145.119289]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 23rd September 2022",Apartment / Unit / Flat,"['0.7 km away', '2.2 km away', '12.7 km away']"
