name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
7 Circuit Drive Truganina VIC 3029,$415 per week,"[-37.8405557, 144.7150124]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 22nd October 2022",House,"['0.4 km away', '3.2 km away']"
2/20 Talbot Avenue Oakleigh South VIC 3167,$630P.W,"[-37.92118500000001, 145.1044918]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.7 km away', '1.3 km away', '3.8 km away']"
5 Leilani Grove Thomastown VIC 3074,$400,"[-37.6856599, 144.9962749]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '0.9 km away', '2.6 km away']"
508/8 Waterview Walk Docklands VIC 3008,$850 per week,"[-37.8196989, 144.9481318]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 7th November 2022",Apartment / Unit / Flat,['2.6 km away']
702/74 Queens Road Melbourne VIC 3004,$530,"[-37.8522192, 144.9795815]","['1 Bed', '1 Bath', '1 Parking']",Kim Te,Available Now,Apartment / Unit / Flat,"['1 km away', '1.5 km away', '3.3 km away']"
1/177 Banksia Street Ivanhoe VIC 3079,$520pw,"[-37.757949, 145.049109]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.1 km away', '2.1 km away', '5.5 km away']"
76 Urban Drive Williams Landing VIC 3027,$510 per week,"[-37.8550419, 144.7441643]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 4th November 2022",House,"['1.5 km away', '2.5 km away']"
445A Balcombe Rd Beaumaris VIC 3193,$960 per week,"[-37.9785285, 145.0354498]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 29th October 2022",House,"['0.4 km away', '0.5 km away', '1.6 km away']"
409/41 Dryburgh Street West Melbourne VIC 3003,$550 per week,"[-37.8060622, 144.9426751]","['2 Beds', '2 Baths', '1 Parking']",Mary Khudhur,"Friday, 28th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.5 km away']"
11 Delungra Avenue Clifton Springs VIC 3222,$390 per week,"[-38.1551826, 144.5792778]","['3 Beds', '1 Bath', '3 Parking', '586m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.7 km away', '4.4 km away']"
55 Stuart Street Moonee Ponds VIC 3039,$640,"[-37.7684422, 144.9308804]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 26th October 2022",House,"['0.6 km away', '1.6 km away', '9.2 km away']"
3 Fiocchi Ave Frankston VIC 3199,$650 weekly,"[-38.1353454, 145.1232932]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",House,"['1.4 km away', '2.4 km away', '2.4 km away']"
409/19 Pentridge Boulevard Coburg VIC 3058,$420pw/ $1825pcm,"[-37.7376068, 144.9691859]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.5 km away']"
3/52 The Grove Coburg VIC 3058,$400,"[-37.7523279, 144.9719826]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.3 km away', '1.9 km away']"
504/77 Village Way Maribyrnong VIC 3032,$390pw/ $1695pcm,"[-37.7711379, 144.8803852]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.2 km away', '1.8 km away', '2.4 km away']"
33 Camaro Drive Cranbourne East VIC 3977,"$470 Per Week/$2,042 PCM","[-38.1090086, 145.3174537]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 14th November 2022",House,"['0.2 km away', '1.1 km away', '15.4 km away']"
521/99 A'beckett Street Melbourne VIC 3000,$300 per week,"[-37.809478, 144.9606924]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.1 km away', '1.5 km away']"
7 Ivy Court Frankston North VIC 3200,$420 pw,"[-38.1260735, 145.1612763]","['3 Beds', '1 Bath', '2 Parking']","Perfectly positioned in the bowl of a quiet, tree-lined court and offering fantastic carefree three-bedroom home on a large block. This is the perfect home for those after extensive space located in a quiet court location close to Schools, transport, and other amenities. ","Friday, 14th October 2022",House,"['0.3 km away', '1.2 km away', '1.8 km away']"
306/198 St. Kilda Road St Kilda VIC 3182,$350 per week,"[-37.861835, 144.9853221]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.9 km away', '2.2 km away', '4.7 km away']"
3A Brand Court Melton South VIC 3338,345.00 per week/1495.00 calendar month,"[-37.7131371, 144.5755522]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 5th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.9 km away', '3.7 km away']"
601/82 Hawdon Street Heidelberg VIC 3084,$500.00,"[-37.7566375, 145.0649075]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '2.6 km away']"
11 Rostron Way Roxburgh Park VIC 3064,$390 Per Week,"[-37.63051069999999, 144.9178937]","['3 Beds', '1 Bath', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.1 km away', '1 km away']"
19 Nottingham Street Kensington VIC 3031,$675,"[-37.7897408, 144.9328513]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",Townhouse,"['0.5 km away', '0.8 km away', '9.8 km away']"
5/363 Balaclava Road Caulfield North VIC 3161,$470.00,"[-37.874496, 145.0374953]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.2 km away', '6.2 km away']"
3402/60 Kavanagh Street Southbank VIC 3006,$650.00,"[-37.82409579999999, 144.9636789]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 9th November 2022",Apartment / Unit / Flat,"['1.1 km away', '2.4 km away', '3.3 km away']"
206/242 High Street Prahran VIC 3181,$475.00,"[-37.852299, 144.9958899]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.4 km away', '0.5 km away', '3.4 km away']"
6/26 Ryrie Grove Wollert VIC 3750,$330 per week,"[-37.6187986, 145.038751]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['2.9 km away', '5.8 km away']"
202/60 Belgrave Road Malvern East VIC 3145,$500.00 per week,"[-37.87951020000001, 145.0686766]","['2 Beds', '2 Baths', '1 Parking']","This impressive two bedroom apartment with large undercover balcony delivers an unrivalled lifestyle with first class amenities, the apartment is located a short five minute walk from East Malvern station, ",Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.8 km away', '5.3 km away']"
904/109 Clarendon Street Southbank VIC 3006,$430,"[-37.827753, 144.9584141]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 26th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.8 km away', '14.3 km away']"
13/2A Robe Street St Kilda VIC 3182,$675 pw,"[-37.8657586, 144.9758767]","['3 Beds', '1 Bath', '2 Parking']",Joanne Pearson,Available Now,Apartment / Unit / Flat,"['0.9 km away', '2 km away', '4.4 km away']"
25 Blackwood Drive Narre Warren VIC 3805,$460,"[-38.0077438, 145.2986905]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.4 km away', '18.5 km away']"
Unit 3/15 Woorite Place Keilor East VIC 3033,$680 per week,"[-37.7302283, 144.8675997]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Sunday, 30th October 2022",Townhouse,"['0.8 km away', '5 km away', '5.6 km away']"
2/11 Devenport Court Altona Meadows VIC 3028,$320 per week,"[-37.876418, 144.785301]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '2.5 km away']"
51 Settlers Way Frankston South VIC 3199,$500 weekly,"[-38.1712736, 145.1437485]","['3 Beds', '2 Baths', '1 Parking']","Located in the popular Frankston South area, close to shops, schools, reserve and only minutes to the Frankston CBD.
Master bedroom with walk through access to Family bathroom. Two other bedrooms have built in robes. 
Tiled kitchen/meals area with the dishwasher, gas stove and electric wall oven. Sunken lounge with open fire place, gas wall furnace and evaporative cooling.
Backyard with two garden","Friday, 21st October 2022",House,"['0.4 km away', '1.1 km away', '3.2 km away']"
284 Rathdowne Street Carlton North VIC 3054,$700 per week,"[-37.7920792, 144.9716922]","['2 Beds', '2 Baths', '− Parking']","Located on cosmopolitan Rathdowne Street, this stunningly renovated townhouse is located within walking distance to local cafes, restaurants and Rathdowne Village shops. Also within close proximity of vibrant Lygon Street, Princes Park, Royal Park, Exhibition buildings, Melbourne University, the hospital district and much, much more! With public transport close by, you are only a short tram ride",Available Now,Townhouse,"['0.2 km away', '1.1 km away', '3.4 km away']"
53 Streamside Drive Craigieburn VIC 3064,$490 Per Week,"[-37.5890531, 144.8966238]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.1 km away', '1.2 km away']"
6/2 Monckton Place Caroline Springs VIC 3023,$390,"[-37.72851929999999, 144.7467329]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1 km away', '1.1 km away']"
17 Crown Close Oakleigh East VIC 3166,$520 per week,"[-37.8997131, 145.1232932]","['3 Beds', '2 Baths', '1 Parking']",Xin Li,"Monday, 24th October 2022",Townhouse,"['1.3 km away', '3.5 km away', '6.2 km away']"
111/99 Dow Street Port Melbourne VIC 3207,$500 per week,"[-37.8415193, 144.9411702]","['2 Beds', '2 Baths', '1 Parking']","Within metres to the beach and buzz of Bay Street cafes and shops, this stunning apartment delivers a quintessential Port Melbourne lifestyle. Lavishly appointed interiors comprise open plan designer kitchen, meals and living zone with seamless access onto a private covered balcony with sweeping views of neighboring suburbs and historic cottages. The immaculately presented kitchen is enhanced with","Friday, 21st October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.6 km away', '1 km away']"
1015/83 Queensbridge Street Southbank VIC 3006,$600.00,"[-37.823527, 144.9609538]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 15th October 2022",Apartment / Unit / Flat,"['0.9 km away', '2.2 km away', '3.5 km away']"
Unit 2/15 Woorite Pl Keilor East VIC 3033,$680 per week,"[-37.7302283, 144.8675997]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Sunday, 30th October 2022",Townhouse,"['0.8 km away', '5 km away', '5.6 km away']"
108/67-77 Hawthorn Road Caulfield North VIC 3161,$520 per week,"[-37.8733103, 145.0249009]","['2 Beds', '2 Baths', '1 Parking']",Leasing Team,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.3 km away', '1.8 km away', '6.8 km away']"
4/74 Darebin St Heidelberg VIC 3084,$450.00,"[-37.7533261, 145.0618708]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.5 km away', '2.6 km away']"
4/74 Darebin St Heidelberg VIC 3084,$450.00,"[-37.7533261, 145.0618708]","['2 Beds', '2 Baths', '1 Parking']",Oscar Sturm,Available Now,Apartment / Unit / Flat,"['0.5 km away', '2.6 km away']"
19 Mcnamara Mews Kensington VIC 3031,$600pw/$2607pcm,"[-37.795628, 144.919373]","['3 Beds', '3 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 2nd November 2022",Townhouse,"['0.8 km away', '1.9 km away', '9 km away']"
25/1 Saltriver Place Footscray VIC 3011,$550pw/ $2390pcm,"[-37.8024693, 144.9083269]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.8 km away', '1.8 km away']"
9/1-7 Colebrook Street Brunswick VIC 3056,$800 per week,"[-37.759059, 144.960632]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 7th November 2022",Townhouse,"['0.7 km away', '1.4 km away']"
76 Seventh Avenue Rosebud VIC 3939,$470 per week,"[-38.3609113, 144.9015985]","['2 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['0.9 km away', '1.4 km away']"
1001/455 Elizabeth Street Melbourne VIC 3000,$500 per week,"[-37.8084293, 144.9602064]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.1 km away', '1.3 km away']"
66A Tinning Street Brunswick VIC 3056,$800.00,"[-37.7588946, 144.9585556]","['2 Beds', '2 Baths', '− Parking']",** BOOK INSPECTION ONLINE OR SAVE TIME VIEW OUR 3D TOUR &amp; APPLY **,"Friday, 28th October 2022",Townhouse,"['1 km away', '1.4 km away']"
27/650 Swanston Street Carlton VIC 3053,$900.00,"[-37.801334, 144.9645178]","['3 Beds', '2 Baths', '2 Parking']",** BOOK INSPECTION ONLINE **,"Wednesday, 2nd November 2022",Townhouse,"['0.4 km away', '0.9 km away']"
21/425 Toorak Road Toorak VIC 3142,$600.00,"[-37.8401204, 145.006648]","['3 Beds', '1 Bath', '1 Parking']",Olivia Nason,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.9 km away', '2.1 km away']"
