name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
3/483 St Kilda Street Elwood VIC 3184,$825.00,"[-37.8865592, 144.991196]","['3 Beds', '1 Bath', '2 Parking']",Paul West,"Friday, 21st October 2022",Townhouse,"['0.6 km away', '0.8 km away', '7.7 km away']"
42/321 Chapel Street Prahran VIC 3181,$495,"[-37.84752599999999, 144.993763]","['2 Beds', '1 Bath', '− Parking']",Neil Scott,Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.1 km away', '3.3 km away']"
232/538 Little Lonsdale Street Melbourne VIC 3000,$780.00,"[-37.8136966, 144.953207]","['3 Beds', '2 Baths', '1 Parking']",April Langley,Available Now,Apartment / Unit / Flat,['1.9 km away']
Station Street Caulfield North VIC 3161,From $640 unfurnished,"[-37.8768819, 145.038128]","['2 Beds', '2 Baths', '1 Parking']",Kristian Torbakov,"Monday, 14th November 2022",Apartment / Unit / Flat,"['0.6 km away', '1 km away', '5.9 km away']"
Station Street Caulfield North VIC 3161,From $495,"[-37.8768819, 145.038128]","['1 Bed', '1 Bath', '1 Parking']",Kristian Torbakov,"Monday, 14th November 2022",Apartment / Unit / Flat,"['0.6 km away', '1 km away', '5.9 km away']"
Station Street Caulfield North VIC 3161,From $415,"[-37.8768819, 145.038128]","['− 0 Beds', '1 Bath', '1 Parking']",Kristian Torbakov,"Monday, 14th November 2022",Studio,"['0.6 km away', '1 km away', '5.9 km away']"
1/2 Cunningham Place Oakleigh South VIC 3167,$460.00,"[-37.9418707, 145.0945478]","['3 Beds', '2 Baths', '2 Parking']",James Drakopoulos,"Saturday, 8th October 2022",Apartment / Unit / Flat,"['1.8 km away', '2.2 km away', '3.3 km away']"
1309/199 William Street Melbourne VIC 3000,$520,"[-37.8145042, 144.9576035]","['2 Beds', '1 Bath', '− Parking']",Kim Te,"Wednesday, 26th October 2022",Apartment / Unit / Flat,['1.9 km away']
1 & 2/2 Woodstock Street St Kilda VIC 3182,$375 per week,"[-37.8718428, 144.9917558]","['1 Bed', '1 Bath', '1 Parking']",Neil Scott,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.3 km away', '5.9 km away']"
1207/39 Park Street South Melbourne VIC 3205,$585,"[-37.83340219999999, 144.9690569]","['2 Beds', '2 Baths', '1 Parking']",Kim Te,Available Now,Apartment / Unit / Flat,"['1 km away', '2.3 km away', '2.4 km away']"
19/160 Grange Road Carnegie VIC 3163,$280.00,"[-37.8930764, 145.0465668]","['2 Beds', '1 Bath', '1 Parking']",Maria Konnov,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.1 km away', '1.1 km away', '4 km away']"
45 McKean Street Fitzroy North VIC 3068,$550.00,"[-37.7896527, 144.9840956]","['2 Beds', '1 Bath', '− Parking']",Jayde Cashion,"Wednesday, 12th October 2022",House,"['0.5 km away', '0.6 km away', '2.9 km away']"
1/4-6 Mallawa Street Clayton South VIC 3169,$380,"[-37.9350503, 145.1263131]","['2 Beds', '1 Bath', '1 Parking']",David Hua,Available Now,Apartment / Unit / Flat,"['1 km away', '1.1 km away', '5.7 km away']"
4/264 Bluff Road Sandringham VIC 3191,$550.00,"[-37.9568196, 145.0202727]","['3 Beds', '1 Bath', '1 Parking']",Kim Britt,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.3 km away', '5 km away']"
2/53 Evans Street Brunswick VIC 3056,$550.00,"[-37.770112, 144.968746]","['2 Beds', '1 Bath', '1 Parking']",Kathryn  Ambesi,"Monday, 17th October 2022",Townhouse,"['1 km away', '1.1 km away', '1.8 km away']"
56 Davanzo Avenue Clarinda VIC 3169,$460.00,"[-37.9451937, 145.1067429]","['3 Beds', '1 Bath', '2 Parking']",Rachel Sawyer,Available Now,House,"['1 km away', '2.6 km away', '4.4 km away']"
704/68 Wests Road Maribyrnong VIC 3032,$475.00,"[-37.7700925, 144.8825128]","['2 Beds', '2 Baths', '1 Parking']",Nicola  McColl,"Tuesday, 18th October 2022",Apartment / Unit / Flat,"['1.2 km away', '1.9 km away', '2.6 km away']"
1508/6 Joseph Road Footscray VIC 3011,$400 per week,"[-37.7992633, 144.9096812]","['1 Bed', '1 Bath', '1 Parking']",Mary Mezei,"Tuesday, 18th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.7 km away', '5.3 km away']"
2/109 Grange Road Glen Huntly VIC 3163,$265 per week,"[-37.8890533, 145.0449199]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.5 km away', '0.7 km away', '4.4 km away']"
5/16 Blessington Court St Kilda VIC 3182,$300,"[-37.8719304, 144.9775118]","['1 Bed', '1 Bath', '− Parking']",Peggy Katsakis,Available Now,Studio,"['1 km away', '1.3 km away', '5 km away']"
12/8-10 Lincoln Road Essendon VIC 3040,$750,"[-37.7549984, 144.9085204]","['3 Beds', '2 Baths', '2 Parking']",Brooke Davis,Available Now,Townhouse,"['1.1 km away', '1.3 km away', '7.2 km away']"
1204/14-16 The Esplanade St Kilda VIC 3182,"$3,000","[-37.8650177, 144.9746821]","['3 Beds', '3 Baths', '3 Parking']",Kelsey Proskewitz,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.1 km away', '4.3 km away']"
209/92-96 Albert Street Brunswick East VIC 3057,$400,"[-37.770242, 144.973751]","['1 Bed', '1 Bath', '1 Parking']",Kim Te,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.8 km away', '1.4 km away', '1.5 km away']"
18 Bell Street Seddon VIC 3011,$560 per week,"[-37.8092475, 144.8965688]","['3 Beds', '1 Bath', '− Parking']",Jenny Pham,Available Now,House,"['0.5 km away', '1.5 km away', '2 km away']"
9 Hillcrest Avenue Chadstone VIC 3148,$525,"[-37.888494, 145.1044589]","['3 Beds', '1 Bath', '3 Parking']",Jason Gu,Available Now,House,"['0.6 km away', '2.7 km away', '5.6 km away']"
401/52 Nott Street Port Melbourne VIC 3207,$570 per week,"[-37.8408451, 144.9387435]","['2 Beds', '1 Bath', '1 Parking']",Angie Vakrinos,"Friday, 7th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.8 km away', '14.4 km away']"
903/93 Dow Street Port Melbourne VIC 3207,$700 per week,"[-37.8418139, 144.9408596]","['2 Beds', '2 Baths', '1 Parking']",Zoe Seferovich,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.6 km away', '1 km away']"
304/2-6 Duckett Street Brunswick VIC 3056,$475 weekly,"[-37.7631504, 144.9608562]","['2 Beds', '1 Bath', '1 Parking']",Lauren Allingham,Available Now,Apartment / Unit / Flat,"['1 km away', '1 km away']"
113/392 St Georges Road Fitzroy North VIC 3068,$450,"[-37.7782876, 144.9884366]","['1 Bed', '1 Bath', '1 Parking']",Kim Te,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '1.6 km away']"
5 Washington Drive Oakleigh South VIC 3167,$650,"[-37.9356002, 145.0822682]","['4 Beds', '2 Baths', '2 Parking']",Jason Gu,Available Now,House,"['1.1 km away', '1.6 km away', '2 km away']"
6/8-10 Lincoln Road Essendon VIC 3040,$825 weekly,"[-37.7549984, 144.9085204]","['4 Beds', '2 Baths', '2 Parking']",Lauren Allingham,Available Now,Townhouse,"['1.1 km away', '1.3 km away', '7.2 km away']"
1105/162 Albert Street East Melbourne VIC 3002,$450 per week,"[-37.8100432, 144.9855313]","['2 Beds', '1 Bath', '1 Parking']",Joel Spada,"Sunday, 9th October 2022",Apartment / Unit / Flat,"['0.9 km away', '7.7 km away']"
12/30 James Street Windsor VIC 3181,270,"[-37.8552173, 144.9948978]","['1 Bed', '1 Bath', '1 Parking']",Neil Scott,"Monday, 17th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '3.1 km away']"
3/47 Wellington Street Geelong West VIC 3218,$340.00,"[-38.13856510000001, 144.3496666]","['2 Beds', '1 Bath', '1 Parking']",Nathan Ricardo,Available Now,Apartment / Unit / Flat,"['0.2 km away', '1.2 km away', '2.5 km away']"
10/10 Larbert Road Noble Park VIC 3174,$240,"[-37.95874939999999, 145.1745161]","['1 Bed', '1 Bath', '1 Parking']",Matthew Swinnerton,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.4 km away', '10.5 km away']"
208/34 Union Street Brunswick VIC 3056,$470.00,"[-37.773482, 144.9585593]","['2 Beds', '1 Bath', '1 Parking']",Helena  Eglezos,Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.2 km away']"
1A Ogilvie St Essendon VIC 3040,$550 weekly,"[-37.7539012, 144.8916682]","['3 Beds', '1 Bath', '1 Parking']",Madison Bugeja,Available Now,House,"['0.5 km away', '0.9 km away', '5.8 km away']"
1/29 Arthur Street Coburg North VIC 3058,$460 per week,"[-37.72368549999999, 144.9814273]","['3 Beds', '2 Baths', '2 Parking']",Ashleigh Sumpter,"Friday, 7th October 2022",Townhouse,"['0.8 km away', '2 km away', '4.5 km away']"
22L/378-390 St Georges Road Fitzroy North VIC 3068,$570,"[-37.7784848, 144.9882531]","['2 Beds', '2 Baths', '1 Parking']",Brooke Davis,"Monday, 17th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '1.6 km away']"
15/10 Davies Street Brunswick VIC 3056,$620.00,"[-37.7568841, 144.9651201]","['2 Beds', '2 Baths', '1 Parking']",Helena  Eglezos,"Friday, 7th October 2022",Townhouse,"['0.2 km away', '1.7 km away', '2.1 km away']"
4/360 Carlisle Street Balaclava VIC 3183,$625 pw,"[-37.868917, 144.9974384]","['2 Beds', '1 Bath', '1 Parking']",Joanne Pearson,Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.8 km away', '6 km away']"
111L/378-390 St Georges Road Fitzroy North VIC 3068,$450,"[-37.7784848, 144.9882531]","['1 Bed', '1 Bath', '1 Parking']",Brooke Davis,"Monday, 17th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '1.6 km away']"
3/4 Stillman Street Richmond VIC 3121,THE DEAL: $875 PER WEEK,"[-37.8219234, 145.0085079]","['3 Beds', '2 Baths', '1 Parking', '126m² ']",Zac Muller,Available Now,House,"['0.5 km away', '0.7 km away', '0.8 km away']"
7 Larnook Street Prahran VIC 3181,$920.00,"[-37.8569403, 145.0081223]","['3 Beds', '1 Bath', '− Parking']",Danielle Crumblehulme,Available Now,House,"['1 km away', '1.6 km away', '3.5 km away']"
1703/89-103 Gladstone Street South Melbourne VIC 3205,$445 Per Week,"[-37.83016300000001, 144.9500726]","['1 Bed', '1 Bath', '− Parking']",Kim Te,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.3 km away', '1 km away', '4.7 km away']"
15A The Avenue Windsor VIC 3181,THE DEAL: $850 PER WEEK,"[-37.85617750000001, 144.9974584]","['2 Beds', '2 Baths', '2 Parking', '390m² ']",Hollie Reeves,Available Now,House,"['0.2 km away', '0.7 km away', '3.1 km away']"
7/21 Dawson Avenue Brighton VIC 3186,THE DEAL: $650 PER WEEK,"[-37.8925723, 144.9875598]","['2 Beds', '1 Bath', '1 Parking']",Zac Muller,Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.2 km away', '7.6 km away']"
880 Swanston Street Carlton VIC 3053,"THE DEAL: $1,200 PER WEEK","[-37.795759, 144.965062]","['4 Beds', '1 Bath', '− Parking', '114m² ']",Hollie Reeves,Available Now,House,"['0.4 km away', '0.8 km away']"
108/326-328 Burwood Highway Burwood VIC 3125,$500.00,"[-37.851238, 145.123104]","['2 Beds', '1 Bath', '1 Parking']",Steven Guan,Available Now,Apartment / Unit / Flat,"['1.5 km away', '2.1 km away', '8.9 km away']"
34 Donald St Highett VIC 3190,$650.00,"[-37.9497953, 145.0385751]","['3 Beds', '1 Bath', '1 Parking']",Enisa Redzic,Available Now,House,"['0.8 km away', '1.5 km away', '3.3 km away']"
1/118 Brighton Street Richmond VIC 3121,$700 per week,"[-37.830468, 144.9984736]","['2 Beds', '1 Bath', '1 Parking']",Ben Cable,Available Now,Townhouse,"['0.2 km away', '1.5 km away', '1.5 km away']"
1/128 Moriah Street Clayton VIC 3168,$530.00 per week,"[-37.92803180000001, 145.1294573]","['3 Beds', '2 Baths', '2 Parking']",David Hua,Available Now,Townhouse,"['1.5 km away', '1.7 km away', '5.9 km away']"
2/33 Frank Avenue Clayton VIC 3168,$550,"[-37.9302016, 145.1160855]","['4 Beds', '2 Baths', '6 Parking']",Joseph Chatziconstantis,Available Now,Townhouse,"['1.1 km away', '2.1 km away', '4.8 km away']"
1/26 Adrian Street Chadstone VIC 3148,$450,"[-37.886913, 145.104927]","['3 Beds', '1 Bath', '1 Parking']",Joseph Chatziconstantis,Available Now,House,"['0.7 km away', '2.5 km away', '5.8 km away']"
78 Palmerston Crescent South Melbourne VIC 3205,$790.00,"[-37.83513689999999, 144.9686589]","['2 Beds', '2 Baths', '− Parking']",Neil Harris,Available Now,House,"['0.8 km away', '2.1 km away', '2.4 km away']"
9/63 Millswyn Street South Yarra VIC 3141,$495 per week,"[-37.8358043, 144.9801781]","['2 Beds', '1 Bath', '1 Parking']",Joshua Ling,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2 km away', '2.8 km away']"
2/2 Smith Street Richmond VIC 3121,$300 per week,"[-37.8124322, 144.9935216]","['1 Bed', '1 Bath', '1 Parking']",Joel Spada,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.9 km away', '1 km away']"
1304e/9 Robert Street Collingwood VIC 3066,$450.00,"[-37.8057684, 144.987113]","['1 Bed', '1 Bath', '1 Parking']",Jayde Cashion,"Tuesday, 18th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.4 km away', '7.2 km away']"
54 Kemp Avenue Mount Waverley VIC 3149,$435 per week,"[-37.882571, 145.1316157]","['2 Beds', '1 Bath', '1 Parking']",Xavier George,Available Now,House,"['0.7 km away', '1.5 km away', '12.5 km away']"
39A Wattle Grove Mulgrave VIC 3170,$620.00,"[-37.9294462, 145.1585224]","['4 Beds', '3 Baths', '2 Parking']",Alexander Vingos,Available Now,Townhouse,"['1.1 km away', '1.2 km away', '8.5 km away']"
19 Tivoli Road South Yarra VIC 3141,$530.00,"[-37.838672, 144.998141]","['2 Beds', '1 Bath', '− Parking']",Danielle Crumblehulme,Available Now,House,"['1 km away', '1.6 km away', '2.3 km away']"
11 Evans Street Chadstone VIC 3148,$590.00,"[-37.8830826, 145.0977367]","['3 Beds', '2 Baths', '2 Parking']",Alexander Vingos,Available Now,House,"['1.4 km away', '2.2 km away', '12.3 km away']"
2 Anchor Place Prahran VIC 3181,$1100 per week,"[-37.8510145, 144.994063]","['3 Beds', '2 Baths', '1 Parking']",Angie Vakrinos,"Wednesday, 5th October 2022",House,"['0.3 km away', '0.7 km away', '3.5 km away']"
616/14 David Street Richmond VIC 3121,$550 Per Week,"[-37.8150844, 145.0114793]","['2 Beds', '1 Bath', '1 Parking']",Nigel Chee,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.4 km away', '0.8 km away', '0.9 km away']"
4/7 Vale Street Pascoe Vale VIC 3044,$375.00,"[-37.725591, 144.9248168]","['2 Beds', '1 Bath', '1 Parking']",Helena  Eglezos,Available Now,Apartment / Unit / Flat,"['1.3 km away', '1.3 km away', '1.4 km away']"
11/8 Lamin Lane Toorak VIC 3142,$465 Per Week,"[-37.8418241, 145.0104614]","['1 Bed', '1 Bath', '1 Parking']",Tom Koller,Available Now,Apartment / Unit / Flat,"['0.4 km away', '2 km away', '2.2 km away']"
2/94 Buckingham Street Richmond VIC 3121,$600 per week,"[-37.8142635, 145.0046377]","['2 Beds', '1 Bath', '1 Parking']",Ella Vander Sluys,"Friday, 7th October 2022",House,"['0.3 km away', '0.4 km away', '0.4 km away']"
510/42 Porter Street Prahran VIC 3181,$260 per week,"[-37.8484995, 144.9903141]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '3.6 km away']"
7/237 Balaclava Road Caulfield North VIC 3161,$675 per week,"[-37.8730737, 145.0265792]","['3 Beds', '2 Baths', '2 Parking']",Neil Scott,Available Now,Townhouse,"['0.5 km away', '1.7 km away', '6.7 km away']"
5/9 Marlton Crescent St Kilda VIC 3182,$500 weekly,"[-37.85820349999999, 144.9894534]","['2 Beds', '1 Bath', '− Parking']",Marcela Barragan,Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.7 km away', '4.8 km away']"
2/44 Rosstown Road Carnegie VIC 3163,$545.00,"[-37.8857684, 145.055221]","['3 Beds', '1 Bath', '1 Parking']",Alexander Vingos,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.5 km away', '4.6 km away']"
39 Comer Street Brighton East VIC 3187,$950.00,"[-37.9266675, 145.0126099]","['4 Beds', '2 Baths', '2 Parking']",Elizabeth Lopez,Available Now,House,"['0.9 km away', '1.1 km away', '4.3 km away']"
40 Atkinson Street Chadstone VIC 3148,$450.00,"[-37.8871963, 145.0958171]","['3 Beds', '1 Bath', '3 Parking']",Alexander Vingos,Available Now,House,"['1 km away', '2.6 km away', '5.3 km away']"
902/133 Russell St Melbourne VIC 3004,$650.00,"[-37.8133332, 144.9681667]","['1 Bed', '1 Bath', '− Parking']",Lilly Schneider,Available Now,Apartment / Unit / Flat,"['1.3 km away', '2.1 km away']"
2c/21 The Esplanade St Kilda VIC 3182,$395,"[-37.8659881, 144.9754249]","['1 Bed', '1 Bath', '1 Parking']",Georgie Sinclair,Available Now,Studio,"['0.9 km away', '1.9 km away', '4.4 km away']"
Unit 13P/189 Powlett St East Melbourne VIC 3002,$585 per week,"[-37.8104068, 144.9859454]","['2 Beds', '2 Baths', '1 Parking']",Briana Craig,Available Now,Apartment / Unit / Flat,"['0.9 km away', '7.7 km away']"
12/7 Raglan Street St Kilda East VIC 3183,$290 per week,"[-37.862974, 144.994278]","['1 Bed', '1 Bath', '− Parking']",Kerry Kyloh,"Thursday, 13th October 2022",Apartment / Unit / Flat,"['0.7 km away', '2.3 km away', '5.4 km away']"
27 Fellows Street Weir Views VIC 3338,$400 per week ($1738 pcm),"[-37.7192871, 144.5575465]","['4 Beds', '2 Baths', '2 Parking']",Kavinda Kudage Don,Available Now,House,"['1.5 km away', '1.9 km away', '4.4 km away']"
805/288 Albert Street Brunswick VIC 3056,$450.00,"[-37.7690355, 144.9606337]","['2 Beds', '1 Bath', '1 Parking']",Kathryn  Ambesi,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.1 km away']"
7/717 Toorak Road Kooyong VIC 3144,"$1,100.00","[-37.8440772, 145.0350695]","['3 Beds', '2 Baths', '2 Parking']",Kate Humphreys,Available Now,Apartment / Unit / Flat,"['1 km away', '1 km away', '8.2 km away']"
6 Emerald Street South Melbourne VIC 3205,"$1,100.00","[-37.83503899999999, 144.95527]","['3 Beds', '2 Baths', '1 Parking']",Max D'Aloia,"Thursday, 6th October 2022",Townhouse,"['0.8 km away', '1.2 km away', '1.2 km away']"
2003/7 Yarra Street South Yarra VIC 3141,$425 per week,"[-37.83781010000001, 144.9928993]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['1.5 km away', '1.7 km away', '2.4 km away']"
2/48 Station Street Burwood VIC 3125,"$690pw/$2,998pcm","[-37.8390401, 145.1206752]","['4 Beds', '2 Baths', '2 Parking']",Jason Lee,Available Now,Townhouse,"['0.7 km away', '2.6 km away', '7.6 km away']"
89 Elizabeth Street Richmond VIC 3121,$425 per week,"[-37.8112208, 144.9955862]","['2 Beds', '1 Bath', '− Parking']",Ella Vander Sluys,Available Now,House,"['0.3 km away', '0.8 km away', '0.9 km away']"
4/209 Domain Road South Yarra VIC 3141,$575 per week,"[-37.8344763, 144.9838752]","['2 Beds', '1 Bath', '1 Parking']",Joshua Ling,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2 km away', '2.5 km away']"
7/213-219 Brunswick Road Brunswick VIC 3056,$600,"[-37.7772211, 144.9628109]","['2 Beds', '2 Baths', '1 Parking']",Lorenzo Lazo,Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.7 km away', '2.6 km away']"
562 Waterdale Rd Heidelberg Heights VIC 3081,$370 weekly,"[-37.7359895, 145.0491437]","['2 Beds', '1 Bath', '4 Parking']",Renee Whitehouse,Available Now,House,['1.2 km away']
9 Harold Street Thornbury VIC 3071,$905.00,"[-37.7569524, 144.999675]","['3 Beds', '1 Bath', '1 Parking']",Randal Shar,Available Now,House,"['0.3 km away', '1.3 km away', '1.9 km away']"
14A Geel Street Bentleigh VIC 3204,"$1,350.00","[-37.9253983, 145.0449879]","['4 Beds', '2 Baths', '2 Parking']",Lauren Muller,Available Now,Townhouse,"['0.9 km away', '1.3 km away', '1.5 km away']"
1209/8 Pearl River Rd Docklands VIC 3008,$440,"[-37.8156528, 144.9382439]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,['2.6 km away']
3510/442 Elizabeth St Melbourne VIC 3000,$610,"[-37.8082901, 144.9608496]","['2 Beds', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['1 km away', '1.3 km away']"
2/24 Tennyson Street Elwood VIC 3184,$400 weekly,"[-37.8721942, 144.9866131]","['2 Beds', '1 Bath', '1 Parking']",Marcela Barragan,Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.1 km away', '5.6 km away']"
8 Grey Street Coburg VIC 3058,$630.00,"[-37.8598686, 144.9778251]","['5 Beds', '2 Baths', '− Parking']",Alicia Cannizzaro,"Wednesday, 5th October 2022",House,"['0.2 km away', '2.5 km away', '4.1 km away']"
315/188 Peel Street North Melbourne VIC 3051,$310 per week (Furnished),"[-37.8032321, 144.9567684]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.7 km away']"
1/17 Sebastopol Street Caulfield North VIC 3161,$650 pw,"[-37.8706285, 145.0198422]","['2 Beds', '2 Baths', '2 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.2 km away', '2.3 km away', '7.2 km away']"
16/667 Glenhuntly Road Caulfield VIC 3162,$470 per week,"[-37.8861824, 145.0170554]","['2 Beds', '1 Bath', '1 Parking']",Neil Scott,Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.8 km away', '6 km away']"
2/11 Mernda Road Kooyong VIC 3144,$550 Per Week,"[-37.8421256, 145.034183]","['3 Beds', '1 Bath', '− Parking']",Evelyne Surja,Available Now,Apartment / Unit / Flat,"['1 km away', '1 km away', '8.1 km away']"
205/44 Barkly Street St Kilda VIC 3182,$260 per week,"[-37.8605244, 144.9828046]","['1 Bed', '1 Bath', '1 Parking']",Neil Scott,Available Now,Studio,"['1.2 km away', '2.4 km away', '4.5 km away']"
9/4 Davidson Street South Yarra VIC 3141,$525 per week,"[-37.8328858, 144.9888722]","['2 Beds', '1 Bath', '2 Parking']",Kris Kourtis,Available Now,House,"['1 km away', '2.1 km away', '2.1 km away']"
4/14 Narong Road Caulfield North VIC 3161,$570 per week,"[-37.8680155, 145.0235629]","['2 Beds', '1 Bath', '2 Parking']",Neil Scott,Available Now,Apartment / Unit / Flat,"['0.5 km away', '2.3 km away', '7.3 km away']"
48 Craig Hill Drive Wheelers Hill VIC 3150,"$615pw/$2,672cm","[-37.9146344, 145.1980251]","['4 Beds', '2 Baths', '2 Parking']",Mpyana Kalumba,Available Now,House,"['1.2 km away', '1.6 km away']"
86 Hutton Street Thornbury VIC 3071,$595.00,"[-37.7546702, 144.9902496]","['3 Beds', '1 Bath', '1 Parking']",Alicia Cannizzaro,Available Now,House,"['0.6 km away', '1.1 km away', '2.1 km away']"
4/60 Eskdale Road Caulfield North VIC 3161,$550.00,"[-37.876085, 145.0300738]","['3 Beds', '1 Bath', '− Parking']",James Drakopoulos,Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.3 km away', '6.3 km away']"
3/459 Glenferrie Road Kooyong VIC 3144,$660.00,"[-37.8408766, 145.0317037]","['2 Beds', '1 Bath', '1 Parking']",Pyper Byrne,Available Now,Apartment / Unit / Flat,"['1.2 km away', '1.2 km away', '7.9 km away']"
13/160 Coppin Street Richmond VIC 3121,$330 per week,"[-37.823439, 145.002756]","['1 Bed', '1 Bath', '1 Parking']",Chaise Priestley,Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.7 km away', '0.7 km away']"
41 Chadstone Road Malvern East VIC 3145,"$950pw/$4,128pcm","[-37.8835895, 145.07852]","['5 Beds', '2 Baths', '3 Parking']",Jason Lee,Available Now,House,"['0.4 km away', '3.1 km away', '5 km away']"
36 McDougall Street Geelong West VIC 3218,$460.00,"[-38.1372307, 144.339435]","['2 Beds', '1 Bath', '1 Parking']",Nathan Ricardo,Available Now,House,"['0.6 km away', '1.8 km away', '1.8 km away']"
1807/2 Claremont Street South Yarra VIC 3141,$630.00,"[-37.83878260000001, 144.993722]","['2 Beds', '1 Bath', '1 Parking']",Mary Khudhur,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.6 km away', '2.5 km away']"
5/16 Princes Street Abbotsford VIC 3067,$850 per week,"[-37.8093976, 145.0004383]","['3 Beds', '1 Bath', '2 Parking']",Ella Vander Sluys,Available Now,Townhouse,"['0.1 km away', '0.9 km away', '0.9 km away']"
8/7-9 Bell Street Coburg VIC 3058,$420.00,"[-37.7427389, 144.9773441]","['2 Beds', '2 Baths', '1 Parking']",Helena  Eglezos,Available Now,Apartment / Unit / Flat,"['0.5 km away', '0.8 km away', '2.5 km away']"
18e/481 St Kilda Road Melbourne VIC 3004,$2800 Per Week,"[-37.8421147, 144.9787599]","['3 Beds', '3 Baths', '2 Parking']",Darren McMullin,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.5 km away', '3.3 km away']"
93 Chomley Street Prahran VIC 3181,$670.00,"[-37.8556739, 145.0056257]","['2 Beds', '1 Bath', '− Parking']",Tom Macrae,Available Now,House,"['0.9 km away', '1.3 km away', '3.5 km away']"
10/11 Irving Avenue Prahran VIC 3181,$540 per week,"[-37.858383, 145.0067556]","['2 Beds', '1 Bath', '1 Parking']",Kerry Mezio,Available Now,Apartment / Unit / Flat,"['1 km away', '1.6 km away', '6.2 km away']"
1/11 Woorigoleen Road Toorak VIC 3142,$750 per week,"[-37.8422839, 145.0171728]","['3 Beds', '2 Baths', '1 Parking']",Emma Watkinson,Available Now,Apartment / Unit / Flat,"['0.7 km away', '2.2 km away', '2.5 km away']"
1/8 Murphy Street Richmond VIC 3121,$450,"[-37.8177286, 145.0046034]","['2 Beds', '1 Bath', '1 Parking']",Mary Khudhur,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.3 km away', '0.4 km away']"
1102/6 Joseph Road Footscray VIC 3011,$550 per week,"[-37.7992633, 144.9096812]","['2 Beds', '2 Baths', '1 Parking']",Marcel Koning,"Friday, 7th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.7 km away', '5.3 km away']"
105/88 Cambridge Street Collingwood VIC 3066,$500 per week,"[-37.8062006, 144.9854558]","['1 Bed', '1 Bath', '1 Parking']",Marcel Koning,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.6 km away', '7.3 km away']"
512/803 Dandenong Road Malvern East VIC 3145,$500 per week,"[-37.87407839999999, 145.0390006]","['2 Beds', '1 Bath', '1 Parking']",Marcel Koning,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.3 km away', '1.3 km away', '6.2 km away']"
6d/9 Beach Street Port Melbourne VIC 3207,$650 weekly,"[-37.8438182, 144.9402348]","['2 Beds', '2 Baths', '1 Parking']",Marcela Barragan,Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '1.1 km away']"
