name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
804/1 Olive York Way Brunswick West VIC 3055,$460,"[-37.7580766, 144.9387645]","['2 Beds', '2 Baths', '1 Parking']",Kim Te,"Tuesday, 22nd November 2022",Apartment / Unit / Flat,"['0.4 km away', '2.1 km away']"
205/6 Dart Street Highett VIC 3190,$480 per week,"[-37.946493, 145.0398419]","['2 Beds', '2 Baths', '1 Parking']",Zoe Seferovich,Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.8 km away', '2.9 km away']"
11 Mell Street Toorak VIC 3142,$950 Per Week,"[-37.847057, 145.006369]","['2 Beds', '1 Bath', '− Parking']",Tom Koller,Available Now,House,"['0.4 km away', '1.4 km away', '2.8 km away']"
31 View Street Pascoe Vale VIC 3044,$400 per week,"[-37.7228241, 144.9270208]","['2 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '1.6 km away', '1.6 km away']"
4/26 Henderson Road Tullamarine VIC 3043,$420.00 per week,"[-37.6893587, 144.8731588]","['2 Beds', '1 Bath', '1 Parking']","Ideally located on a quiet street in Tullamarine, this townhouse is only a 5-minute drive to the Tullamarine Freeway, Western Ring Road and Gladstone Park Shopping Centre.","Thursday, 13th October 2022",Townhouse,"['1.2 km away', '1.6 km away']"
2/8 Albert Avenue Oakleigh VIC 3166,$450 per week,"[-37.8982747, 145.0942853]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '2.7 km away', '4.2 km away']"
40 Kokoda Place Mordialloc VIC 3195,$550,"[-38.0089358, 145.0897328]","['2 Beds', '2 Baths', '1 Parking']",Nigel Chee,"Monday, 24th October 2022",Townhouse,"['0.4 km away', '0.8 km away', '2.2 km away']"
3/4 Best Street Reservoir VIC 3073,$440 per week,"[-37.7145566, 144.9971787]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '2.2 km away', '5.6 km away']"
1302/60 Lorimer Street Docklands VIC 3008,MARINA VIEWS | $630PW,"[-37.8249678, 144.9469264]","['2 Beds', '1 Bath', '1 Parking']","Welcome to Yarra's Edge, Docklands' most prestigious riverside community. ",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.4 km away', '2.2 km away']"
69 Brighton Street Richmond VIC 3121,$650 per week,"[-37.82871919999999, 144.9992877]","['2 Beds', '1 Bath', '2 Parking']",Guy Fredman,"Wednesday, 19th October 2022",House,"['0.1 km away', '1.3 km away', '1.3 km away']"
3 McArthur St Malvern VIC 3144,$725.00,"[-37.85719640000001, 145.0389376]","['2 Beds', '1 Bath', '1 Parking']","Lifestyle advantages abound from within this freestanding Edwardian residence. High ceilings, timber floors, leadlight entry and a wide timber hallway are just a few traditional aesthetics that feature, highlighting a brilliant combination of character and convenience. Two generous bedrooms share a bright stylish bathroom, while the open plan living room establishes plenty of space for dining","Friday, 21st October 2022",House,"['0.4 km away', '2 km away', '8 km away']"
101/392 Lygon Street Brunswick East VIC 3057,$400 per week,"[-37.766101, 144.9729077]","['2 Beds', '1 Bath', '− Parking']",Andrew D'Aprano,"Tuesday, 1st November 2022",Apartment / Unit / Flat,"['0.6 km away', '1.3 km away', '1.5 km away']"
3/66 Alma Road St Kilda VIC 3182,$450,"[-37.860812, 144.9891871]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1 km away', '4.9 km away']"
G10/18 Lomandra Drive Clayton South VIC 3169,$520,"[-37.9301541, 145.1264728]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.5 km away', '5.7 km away']"
34 Abinger Street Richmond VIC 3121,$500 pw,"[-37.8204046, 145.0011384]","['2 Beds', '1 Bath', '− Parking']",George Katsaris,Available Now,House,"['0.3 km away', '0.4 km away', '0.8 km away']"
7 Regent Street Yarraville VIC 3013,$600 Per Week,"[-37.8125509, 144.8884874]","['2 Beds', '1 Bath', '− Parking']",Leah Stewart,"Monday, 31st October 2022",House,"['0.4 km away', '0.7 km away', '2.4 km away']"
1207/8 Marmion Place Docklands VIC 3008,$680 per week,"[-37.8133446, 144.9425312]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 21st October 2022",Apartment / Unit / Flat,['2.2 km away']
2601/8 Franklin Street Melbourne VIC 3000,$760 per week,"[-37.8074591, 144.9619559]","['2 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",Apartment / Unit / Flat,"['0.9 km away', '1.3 km away']"
1/2a Robe Street St Kilda VIC 3182,$595,"[-37.8657586, 144.9758767]","['2 Beds', '1 Bath', '1 Parking']",Georgie Sinclair,"Friday, 30th September 2022",Apartment / Unit / Flat,"['0.9 km away', '2 km away', '4.4 km away']"
11/6 Olive Grove Mentone VIC 3194,$360.00,"[-37.9859695, 145.0795685]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 26th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.3 km away', '2.3 km away']"
4/49-51 Cowper Street Footscray VIC 3011,$470 per week,"[-37.802024, 144.9046343]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.6 km away', '1.5 km away', '1.5 km away']"
2/60 Elonera Road Noble Park North VIC 3174,$ 400 PER WEEK,"[-37.9576083, 145.1912521]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 28th September 2022",Apartment / Unit / Flat,"['0.9 km away', '1.4 km away', '11.9 km away']"
4/88 Victoria Street Williamstown VIC 3016,$370 pw,"[-37.8609369, 144.889347]","['2 Beds', '1 Bath', '1 Parking']","Ideally positioned within Williamstown's finest street, this beautiful freshly painted apartment is only a short stroll to the Williamstown North Train Station, Shops, Williamstown's prime swimming beach, town centre and croquet club. On the ground floor, this totally renovated modern two bedroom unit offers the perfect living environment. Nothing has been spared in the fitout with a first class",Available Now,Apartment / Unit / Flat,"['0.5 km away', '0.6 km away', '9.5 km away']"
1/29 Yarmouth Avenue St Albans VIC 3021,$330 Per Week,"[-37.7498534, 144.8129556]","['2 Beds', '1 Bath', '1 Parking']","A perfect opportunity not to be missed for your chance to secure this perfectly positioned comfortable unit. Situated in one of St Albans's finest streets close to schools, parkland, train station, shops &amp; easy access to freeway. Comprising 2 good sized bedrooms, kitchen/meals and car space. 
Please send an email enquiry to register your interest in the property.",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.7 km away', '0.7 km away']"
6/303 Young Street Fitzroy VIC 3065,$620,"[-37.7965752, 144.9797494]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.2 km away', '6.2 km away']"
106/273 Lygon Street Brunswick East VIC 3057,$575,"[-37.7704418, 144.9717142]","['2 Beds', '2 Baths', '1 Parking']",Helena Wu,Available Now,Apartment / Unit / Flat,"['1.3 km away', '1.6 km away']"
343/660 Blackburn Road Notting Hill VIC 3168,$420,"[-37.9053192, 145.143188]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",Apartment / Unit / Flat,"['1.7 km away', '2.1 km away', '7.5 km away']"
10/216 Station Street Edithvale VIC 3196,$440 per week,"[-38.0375422, 145.1088331]","['2 Beds', '1 Bath', '1 Parking']",Laura Maybanks,"Thursday, 13th October 2022",Apartment / Unit / Flat,"['0.4 km away', '2.8 km away', '3.2 km away']"
102/4 Yertchuk Avenue Ashwood VIC 3147,$495.00,"[-37.8606268, 145.1070338]","['2 Beds', '2 Baths', '1 Parking']",Taylor Nickerl,"Thursday, 20th October 2022",Villa,"['0.1 km away', '0.3 km away', '0.5 km away']"
82/115 Neerim Road Glen Huntly VIC 3163,$350 per week,"[-37.88742149999999, 145.0420041]","['2 Beds', '1 Bath', '1 Parking']",Carnegie Leasing,Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.8 km away', '4.7 km away']"
1806/462 Elizabeth street Melbourne VIC 3000,$675/week,"[-37.807859, 144.960611]","['2 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 17th October 2022",Apartment / Unit / Flat,"['1 km away', '1.3 km away']"
10/2A Brougham Street Richmond VIC 3121,$585 per week,"[-37.8218757, 144.9996105]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 25th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.6 km away', '0.9 km away']"
1/212 Pascoe Vale Road Essendon VIC 3040,$380 per week,"[-37.7547546, 144.9260911]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.5 km away', '2 km away', '8.8 km away']"
1/8-10 Lincoln Road Essendon VIC 3040,$620,"[-37.7549984, 144.9085204]","['2 Beds', '1 Bath', '1 Parking']",Kim Te,Available Now,Townhouse,"['1.1 km away', '1.3 km away', '7.2 km away']"
5/47 Tyrone Street Werribee VIC 3030,$320 Per Week,"[-37.8933121, 144.6770614]","['2 Beds', '1 Bath', '1 Parking']","Beautifully maintained and conveniently located, this lovely 2 bedroom unit in the heart of Werribee also features: ","Thursday, 20th October 2022",Apartment / Unit / Flat,"['1 km away', '1.5 km away']"
7/15 Rosedale Avenue Glen Huntly VIC 3163,$400 per week,"[-37.8905366, 145.0441915]","['2 Beds', '1 Bath', '1 Parking']",Carnegie Leasing,Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.8 km away', '4.3 km away']"
914/188 Ballarat Road Footscray VIC 3011,$470 per week,"[-37.79126, 144.8906151]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.3 km away', '0.7 km away']"
Rear/78 Arnold Street Princes Hill VIC 3054,$460.00,"[-37.7831087, 144.9655396]","['2 Beds', '1 Bath', '− Parking']",** BOOK INSPECTION ONLINE OR SAVE TIME VIEW OUR 3D TOUR &amp; APPLY **,Available Now,Apartment / Unit / Flat,"['0.1 km away', '0.3 km away', '2.9 km away']"
10/949 High Street Reservoir VIC 3073,$490,"[-37.7104009, 145.0083267]","['2 Beds', '2 Baths', '1 Parking']",Kim Te,"Wednesday, 26th October 2022",Townhouse,"['0.2 km away', '1.7 km away', '6.2 km away']"
9/16 Daniel Drive Langwarrin VIC 3910,$380 per week,"[-38.1586502, 145.2025205]","['2 Beds', '1 Bath', '1 Parking']","Set in a quiet location close to schools, shops and public transport, you will find this great low maintenance home perfect for your everyday needs, located at the front of the 9 unit complex. Offering a spacious kitchen with gas cooktop, oven, dishwasher, plenty of cupboards, storage and an adjacent dining area. A separate light-filled living room, two bedrooms with built-in robes.","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.9 km away', '1.1 km away', '3.3 km away']"
1/43 Thames Promenade Chelsea VIC 3196,$320.00,"[-38.0463788, 145.1308091]","['2 Beds', '1 Bath', '2 Parking']","INSPECTING IS EASY - Simply scroll down the page to the 'INSPECTIONS' subheading and click 'REQUEST A TIME' to book a date and time or submit your enquiry. Please ensure you register your details prior to attending the inspection. Once registered, we can keep you updated with available inspections times and any changes or cancellations. So don't miss out, book an inspection today!","Tuesday, 11th October 2022",Apartment / Unit / Flat,"['0.7 km away', '4.1 km away', '4.7 km away']"
47/2 Esplanade West Port Melbourne VIC 3207,$950 per week,"[-37.8440596, 144.941052]","['2 Beds', '2 Baths', '1 Parking']","Located in the luxurious HMAS building, this stunning fully-furnished apartment is ready for the discerning executive to move into and enjoy.
With breathtaking, uninterrupted bay views from every room, this apartment boasts an open plan kitchen with stainless steel Ilvie appliances, dining/living room leading to a large balcony, master bedroom with built-in robes and study alcove with its own",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '1.2 km away']"
2606/35 Spring Street Melbourne VIC 3000,"$1,400","[-37.8141725, 144.9740049]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 1st October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.9 km away']"
1/15 Addis Street Geelong West VIC 3218,$390.00,"[-38.1447847, 144.337044]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.1 km away', '1.5 km away', '2.5 km away']"
10/589 Nepean Highway Bonbeach VIC 3196,$350 per week,"[-38.0691887, 145.1201898]","['2 Beds', '1 Bath', '1 Parking']","Set near the beach and close to Carrum &amp; Bonbeach train station, shops, walking and bike trails, schools you will find this beachside home.",Available Now,Apartment / Unit / Flat,"['0.6 km away', '2 km away', '5.9 km away']"
1/28 Latrobe Street Cranbourne VIC 3977,$350 Per Week,"[-38.1027561, 145.2909853]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 17th October 2022",House,"['0.7 km away', '1 km away', '13.2 km away']"
16/9 Maxflo Court Highett VIC 3190,$380.00,"[-37.953099, 145.031262]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 12th November 2022",Apartment / Unit / Flat,"['0.8 km away', '0.9 km away', '4 km away']"
21/5 St David Street Fitzroy VIC 3065,$630.00,"[-37.8005734, 144.9788329]","['2 Beds', '2 Baths', '1 Parking']",** BOOK INSPECTION ONLINE OR SAVE TIME VIEW OUR 3D TOUR &amp; APPLY **,"Tuesday, 11th October 2022",Apartment / Unit / Flat,"['0.3 km away', '1.1 km away', '6.6 km away']"
39 Doncaster Street Ascot Vale VIC 3032,$625.00,"[-37.7786681, 144.9079507]","['2 Beds', '1 Bath', '2 Parking']",** BOOK INSPECTION ONLINE **,Available Now,House,"['0.4 km away', '1.7 km away', '7.4 km away']"
3003/80 A'beckett Street Melbourne VIC 3000,$550 Per Week Fully Furnished,"[-37.8089991, 144.9610792]","['2 Beds', '1 Bath', '− Parking']","Located in the heart of Melbourne' s CBD on the corner of A' Beckett and Elizabeth Streets, this amazing apartment, 30 levels high, has access to absolutely everything you need with Melbourne Central Railway Station being only a hop, skip and a jump away.","Monday, 10th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.4 km away']"
405/68 La Trobe Street Melbourne VIC 3000,$600 per week,"[-37.8083648, 144.9667899]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 28th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.6 km away']"
603/6-22 Pearl River Road Docklands VIC 3008,$650 per week,"[-37.81559, 144.9382854]","['2 Beds', '2 Baths', '1 Parking']",".106sqm
.Quality Miele appliances
.Open plan living and dining area
.Views facing the harbour
.1 carpark on title
.1 Storage cage on title",Available Now,Apartment / Unit / Flat,['2.6 km away']
2021/178 Edward Street Brunswick East VIC 3057,$575 pw,"[-37.7752821, 144.9726496]","['2 Beds', '2 Baths', '1 Parking']","Perfectly positioned to take advantage of the best of inner-northern living, this fabulous 2 bedroom apartment is in the award winning Tip Top development. ","Friday, 21st October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '1.8 km away']"
2004/70 Dorcas Street Southbank VIC 3006,$550 per week,"[-37.830541, 144.967508]","['2 Beds', '1 Bath', '1 Parking']","The Domain Melbourne precinct is surrounded by some of Melbourne's most prestigious and affluent suburbs and the location of King's Domain is, literally, the best in Melbourne; with every iconic and notable feature of Melbourne within walking distance.
The Royal Botanic Gardens: 500 meters radius
St. Kilda Road: 400 meters radius
Domain Road, South Yarra, shopping strip: 600 meters radius","Wednesday, 19th October 2022",Apartment / Unit / Flat,"['1.2 km away', '2.4 km away', '3.1 km away']"
517/555 Swanston St Carlton VIC 3053,$600 per week,"[-37.8057226, 144.9628069]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.2 km away']"
2/186 Grimshaw Street Greensborough VIC 3088,$480 pw,"[-37.7033003, 145.0951049]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.7 km away']"
8/307 High Street Thomastown VIC 3074,$345,"[-37.6765846, 145.0143181]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1 km away', '1.1 km away']"
201/21 Mills Boulevard Alphington VIC 3078,$540 Per Week,"[-37.7831782, 145.0269691]","['2 Beds', '2 Baths', '1 Parking']",Kim Te,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.4 km away', '3 km away', '4.1 km away']"
305/33 Rose Lane Melbourne VIC 3000,$530.00,"[-37.8150137, 144.9538694]","['2 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 31st October 2022",Apartment / Unit / Flat,['2 km away']
12 Landy Street Reservoir VIC 3073,$350 per week,"[-37.7101304, 144.9921001]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.3 km away', '1.9 km away', '6 km away']"
23/200 Westgarth Street Northcote VIC 3070,$450.00,"[-37.7833303, 145.0123516]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",Apartment / Unit / Flat,"['0.8 km away', '2.2 km away', '3.1 km away']"
