name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
211/2A Clarence Street Malvern East VIC 3145,$350 per week,"[-37.8749482, 145.041629]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,"Tuesday, 4th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.2 km away', '6 km away']"
7/74 Denbigh Road Armadale VIC 3143,$310 per week,"[-37.8555417, 145.0165058]","['1 Bed', '1 Bath', '1 Parking']","Perfectly positioned in one of Armadale's premier tree-lined streets, this updated and elevated apartment with off street parking is an opportunity not to be missed! Just a short stroll to Armadale Train Station, High Street trams and cafes, this secure apartment comprises living/dining room, generous bedroom with built in robes, central bathroom and separate kitchen. Further complemented by","Monday, 17th October 2022",Apartment / Unit / Flat,"['0.4 km away', '3.1 km away', '6.9 km away']"
505/26 Southgate Avenue Southbank VIC 3006,$550PW - Fully Furnished,"[-37.8204479, 144.9671207]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 19th October 2022",House,"['1.5 km away', '2.8 km away', '2.9 km away']"
304/7 Thomas Holmes Street Maribyrnong VIC 3032,$350 weekly,"[-37.7836643, 144.8926529]","['1 Bed', '1 Bath', '1 Parking']","This unique apartment offers a rare and exclusive opportunity to enjoy an area rich in riverside nature, with all the convenience of a modern, inner-city lifestyle. Step out onto wetlands, jump on a bike track and ride into the city, or stroll over the pedestrian bridge for a game of golf. Offering the best of both worlds, Ariele makes an irresistible river retreat. ","Saturday, 8th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.9 km away', '3.3 km away']"
4/18 Orange Grove Balaclava VIC 3183,$325.00 per week,"[-37.8676396, 144.9965852]","['1 Bed', '1 Bath', '1 Parking']","Nestled amongst period homes on a quiet, tree lined street, this immaculate boutique block form a private retreat thats smart, stylish and just a five-minute walk from all the lifestyle attractions of Carlisle Street. Be part of the St Kilda and Carlisle Streets caf culture, with city transport. Close to a diversity of shops and eating-out venues, supermarkets, Chapel and Acland Streets and the",Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.9 km away', '5.9 km away']"
2/11 Rathmines Street Fairfield VIC 3078,$330,"[-37.770582, 145.017476]","['1 Bed', '1 Bath', '1 Parking']","Indoor pet friendly, with dog parks nearby.","Monday, 24th October 2022",Apartment / Unit / Flat,"['0.9 km away', '1.7 km away', '2.7 km away']"
4/34 Royal Avenue Glen Huntly VIC 3163,$290 per week,"[-37.8952058, 145.0418228]","['1 Bed', '1 Bath', '1 Parking']","This one-bedroom apartment is an instant hit made even more exciting by its leafy neighbourhood setting just meters from EE Gunn &amp; Lord Reserves. 
Bright lounge, bedroom uilt-in-robes, an en-suite bathroom housing shower, vanity and toilet. 
Includes polished timber floors and carport parking 
Just a short walk from the shops and cafes of both Glen Huntly and Ormond Villages, trains to Caulfield","Wednesday, 5th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '3.9 km away']"
1506/2 Newquay Promenade Docklands VIC 3008,$400 per week,"[-37.8138395, 144.9440558]","['1 Bed', '1 Bath', '1 Parking']","Combining wonderful timber detail with sleek modern style and showing off outstanding views of the city, this generous STUDIO apartment in the coveted Conder complex. 
The relaxed main lounge/bedroom boasts fashionable wooden floors opening to undercover balcony, with a galley kitchen and meals space with stone benchtops and Miele stainless steel appliances. Central quality bathroom with Euro",Available Now,Apartment / Unit / Flat,['2.1 km away']
2615/151 City Road Southbank VIC 3006,$460 weekly,"[-37.8236674, 144.9631638]","['1 Bed', '1 Bath', '− Parking']",Open for Inspections Schedule: Every Saturday and Private Inspection upon request (please register and get the confirmation booking) ,Available Now,Apartment / Unit / Flat,"['1 km away', '2.4 km away', '3.3 km away']"
205/69 Victoria Street Fitzroy VIC 3065,$470.00,"[-37.798678, 144.9771245]","['1 Bed', '1 Bath', '1 Parking']",** BOOK INSPECTION ONLINE **,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.3 km away', '6.4 km away']"
203/45 Victoria Parade Collingwood VIC 3066,$295 per week,"[-37.808699, 144.98413]","['1 Bed', '1 Bath', '− Parking']","Ideally located near the Australian Catholic University and an easy tram ride to the Melbourne City Centre, RMIT, Melbourne University and other educational institutions.","Thursday, 2nd February 2023",Apartment / Unit / Flat,"['0.1 km away', '0.8 km away', '7.5 km away']"
401/408 Lonsdale Street Melbourne VIC 3000,$410,"[-37.8125979, 144.9604012]","['1 Bed', '1 Bath', '− Parking']",Manuel Flores,"Wednesday, 5th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.8 km away']"
1212/41 Batman West Melbourne VIC 3003,$420 per week,"[-37.8108734, 144.9518209]","['1 Bed', '1 Bath', '1 Parking']","Retaining its' heritage entrance façade, the Park West Apartment complex provides an ideal location for City Fringe living.",Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.6 km away']"
3/28 Elliot Avenue Carnegie VIC 3163,$370 per week,"[-37.890444, 145.060234]","['1 Bed', '1 Bath', '1 Parking']","Sundrenched ground floor apartment beautifully updated with a contemporary well-appointed kitchen (dishwasher), living area that opens to an intimate terrace, bedroom with walk-in robe and modern ensuite, split system heating/AC, secure intercom entry and carspace. ","Thursday, 3rd November 2022",Apartment / Unit / Flat,"['0.5 km away', '2 km away', '4 km away']"
520/3-11 High Street North Melbourne VIC 3051,$250 per week,"[-37.7996001, 144.9538384]","['1 Bed', '1 Bath', '− Parking']","Great studio apartment only minutes away from Melbourne University, RMIT, Royal Melbourne Hospital, Royal Park and Queen Victoria Market with all transport and services at your doorstep.","Monday, 17th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.3 km away']"
6/183 Coppin Street Richmond VIC 3121,$340 per week,"[-37.8245145, 145.0030323]","['1 Bed', '1 Bath', '1 Parking']",Chaise Priestley,"Friday, 4th November 2022",Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '0.8 km away']"
908/393 Spencer Street West Melbourne VIC 3003,$570 per week *Fully Furnished*,"[-37.8113249, 144.950247]","['1 Bed', '1 Bath', '1 Parking']","***Department of Health and Human Services has classified Melbourne Village as the Model Building in the management of pandemic***
Nestled between the bustling streets of the CBD and the vibrant waterfront, Melbourne Village creates a residence with opulence and timeless style. From the spectacular never-to-be-built-out views to the meticulously designed interior and once-in-a-lifetime location","Friday, 30th September 2022",Apartment / Unit / Flat,"['1.4 km away', '1.7 km away']"
405/56-58 St Georges Road Northcote VIC 3070,$380 per week,"[-37.775285, 144.990338]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 29th September 2022",Apartment / Unit / Flat,"['0.1 km away', '0.3 km away', '1.3 km away']"
367A Balaclava Road Caulfield North VIC 3161,$490 weekly,"[-37.87448759999999, 145.037839]","['1 Bed', '1 Bath', '1 Parking']",**ARRANGE AN INSPECTION TIME ONLINE - DETAILS BELOW**,"Thursday, 29th September 2022",House,"['0.3 km away', '1.2 km away', '6.2 km away']"
210/445 Royal Parade Parkville VIC 3052,$370.00,"[-37.7825076, 144.9589035]","['1 Bed', '1 Bath', '1 Parking']",Kelly Levin,"Wednesday, 5th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.8 km away']"
2/9 Bent Street Bentleigh VIC 3204,$430 pw,"[-37.9168789, 145.0374953]","['1 Bed', '1 Bath', '1 Parking']",This well located and refreshingly large apartment has its own street frontage and an amazing front garden. Secure entry combined with secure underground parking; it doesn't get better than this. ,"Thursday, 29th September 2022",Apartment / Unit / Flat,"['1 km away', '1.2 km away', '2.4 km away']"
8/4 Cranbourne Drive Cranbourne VIC 3977,$275 Per Week,"[-38.10824119999999, 145.2727574]","['1 Bed', '1 Bath', '1 Parking']","Near new furnished or unfurnished studio apartment available. This near-new studio boasts a large open plan area with room for a double bed, couch, TV cabinet and table and chairs. They also include a private bathroom including shower, toilet and vanity and a private secure enclosed court yard with clothes line. For $275.00 per week you can lease a vacant studio or for $285.00 per week you can","Tuesday, 4th October 2022",Studio,"['0.6 km away', '1.2 km away', '9.8 km away']"
905/1 Ascot Vale Road Flemington VIC 3031,$380 per week,"[-37.7867363, 144.9211832]","['1 Bed', '1 Bath', '1 Parking']","Located on the 9th floor of the ONLY Flemington complex, is this excellent sized 1 bedroom apartment with uninterrupted views.","Friday, 21st October 2022",Apartment / Unit / Flat,"['0.9 km away', '1.1 km away', '8.8 km away']"
214/157 Fitzroy St St Kilda VIC 3182,$365 weekly,"[-37.85889969999999, 144.9794697]","['1 Bed', '1 Bath', '− Parking']",Sample all the best of Melbourne life in the heart of St Kilda. We presentthe Astral Apartments! ,"Thursday, 27th October 2022",Apartment / Unit / Flat,"['0.2 km away', '2.6 km away', '4.1 km away']"
9/52 Sutherland Road Armadale VIC 3143,$320 per week,"[-37.8578405, 145.017582]","['1 Bed', '1 Bath', '1 Parking']","This updated one bedroom apartment features fresh paintwork and new flooring. Features; a good sized combined lounge/dining room, open kitchen with electric cooking and private north facing balcony overlooking the city skyline. Large bedroom with built in robes, en-suite bathroom with shower over bath &amp; communal laundry. Further benefits Include air-con unit, security entrance, electric heating","Friday, 28th October 2022",Apartment / Unit / Flat,"['0.6 km away', '3.2 km away', '7.1 km away']"
2902/288 Spencer Street Melbourne VIC 3000,$425 per week,"[-37.813775, 144.9520948]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 7th November 2022",Apartment / Unit / Flat,['1.9 km away']
4506/318 Russell Street Melbourne VIC 3000,$550 per week,"[-37.8091709, 144.966801]","['1 Bed', '1 Bath', '− Parking']","Abode 318 is located in the heart of Melbourne CBD, opposite to the State Library and QV, within walking distance to RMIT University, University of Melbourne, Chinatown, Carlton Garden, and city's major transport hubs including Melbourne Central Station and Swanston Street Trams. It is the perfect place for students or working professionals alike.",Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.7 km away']"
13/162 Stockmans Way Kensington VIC 3031,$420 per week,"[-37.79245179999999, 144.9180599]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 12th October 2022",Townhouse,"['0.8 km away', '1.7 km away', '8.7 km away']"
15/99-109 Creswick Street Footscray VIC 3011,$280.00 Per Week,"[-37.7978202, 144.8911627]","['1 Bed', '1 Bath', '1 Parking']",Maree Naylor,Available Now,Apartment / Unit / Flat,"['0.1 km away', '0.4 km away', '0.8 km away']"
3/487 Kooyong Road Elsternwick VIC 3185,$295.00 Per Week,"[-37.896877, 145.0125453]","['1 Bed', '1 Bath', '1 Parking']",Maree Naylor,Available Now,Apartment / Unit / Flat,"['0.9 km away', '2.6 km away', '5.5 km away']"
5/61 Stanley Street West Melbourne VIC 3003,$395.00,"[-37.8083807, 144.9495901]","['1 Bed', '1 Bath', '1 Parking']",Jayde Cashion,"Friday, 28th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.4 km away']"
603/435 Nepean Highway Frankston VIC 3199,$330 Per Week,"[-38.1424185, 145.1219893]","['1 Bed', '1 Bath', '− Parking']","This fully furnished one bedroom apartment offers luxury and comforting appointments throughout and only moments from a host of amenities. Only 350m from Frankston Beach, Frankston Station (500m), Bayside Shopping Centre with Shops, Restaurants, Cinema and Gyms and easy access to the M3 and the Penninsula. ","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.6 km away', '2.1 km away', '3.1 km away']"
1803/551 Swanston Street Carlton VIC 3053,$450 per week,"[-37.8056839, 144.9627442]","['1 Bed', '1 Bath', '− Parking']","Well located. A vibrant mix of retail, commercial offices and residential apartments will emerge to create an exciting new square. Looking down Swanston Street along the central spine of the city,","Thursday, 20th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.1 km away']"
1200/8 Waterview Walk Docklands VIC 3008,$480.00,"[-37.8196989, 144.9481318]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 3rd November 2022",Apartment / Unit / Flat,['2.6 km away']
4/2 Heath Avenue Frankston VIC 3199,$255 / wk,"[-38.1492693, 145.1307937]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.6 km away', '1.3 km away', '2.8 km away']"
