name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
6 Tedesco Circuit Williamstown North VIC 3016,$850 Per Week,"[-37.8558071, 144.872155]","['4 Beds', '4 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['1.2 km away', '1.3 km away', '8.6 km away']"
4 Tedesco Circuit Williamstown North VIC 3016,$850 Per Week,"[-37.8558071, 144.872155]","['4 Beds', '4 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['1.2 km away', '1.3 km away', '8.6 km away']"
15A The Avenue Windsor VIC 3181,THE DEAL: $850 PER WEEK,"[-37.85617750000001, 144.9974584]","['2 Beds', '2 Baths', '2 Parking', '390m² ']",Hollie Reeves,Available Now,House,"['0.2 km away', '0.7 km away', '3.1 km away']"
28B Adeney Street Yarraville VIC 3013,$850 per week,"[-37.8162119, 144.8651932]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '4.2 km away', '4.9 km away']"
Ashwood VIC 3147,$845 per week,"[-37.864355, 145.0981134]","['5 Beds', '3 Baths', '2 Parking', '185.7m² ']",Phone enquiry code for this property : 7170,Available Now,Townhouse,"['0.5 km away', '0.8 km away', '1 km away']"
54 Simpson Street Northcote VIC 3070,$845,"[-37.7786176, 145.0071215]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '1.6 km away', '2.4 km away']"
60 Donald Street Prahran VIC 3181,$845,"[-37.8469992, 144.9872371]","['2 Beds', '1 Bath', '1 Parking']","Fully renovated and furnished home with high ceilings, easy access to all amenities - tram, train station, Prahran market, Restaurants &amp; Cafes and Alfred Hospital.",Available Now,House,"['0.6 km away', '0.6 km away', '3.5 km away']"
24 Tedesco Circuit Williamstown North VIC 3016,$845,"[-37.8554804, 144.8730145]","['4 Beds', '4 Baths', '2 Parking']","Cast your eyes over this magnificent 4 bedroom home and you will feel an immediate sense of style and opulence. Brand new, this stunning multi-level town-home a stone's throw away from all that Williamstown has to offer, parks, local reserves, restaurants, shops and cafes. Moments away from the Picturesque Bay Trail walking paths. ",Available Now,House,"['1.1 km away', '1.3 km away', '8.6 km away']"
38 Nepean Highway Brighton VIC 3186,$840.00 per week,"[-37.8862719, 144.9989945]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",House,"['0.6 km away', '1.4 km away', '7.1 km away']"
3/89 Centre Road Brighton East VIC 3187,$820 pw,"[-37.9153244, 145.0167971]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.6 km away', '1.3 km away', '4.2 km away']"
389 Napier Street Fitzroy VIC 3065,$840.00,"[-37.7959254, 144.9809542]","['4 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1.1 km away', '6.1 km away']"
49 Strickland Road Parkville VIC 3052,$840.00 per week,"[-37.7763307, 144.9407724]","['3 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",House,"['0.7 km away', '1 km away']"
7 Eastwood Avenue Preston VIC 3072,Under Application,"[-37.7379798, 144.9975445]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.2 km away', '0.8 km away', '2.2 km away']"
5/4 Little Buckingham Street Richmond VIC 3121,$840.00,"[-37.8142469, 145.0007922]","['3 Beds', '3 Baths', '1 Parking']",Kathryn  Ambesi,"Friday, 14th October 2022",Townhouse,"['0.3 km away', '0.4 km away', '0.5 km away']"
41 Ozone Avenue Sorrento VIC 3943,$840,"[-38.342156, 144.7293403]","['4 Beds', '2 Baths', '4 Parking']","Charming, superbly located fully furnished 4 bedroom home. Upstairs has 3 bedrooms with tree top views including a main bathroom and ensuite to master. Large bedroom or separate living downstairs with quality built-in cabinetry. Open plan fully appointed kitchen/meals/living opening out to an alfresco deck BBQ area. Neat and tidy low-maintenance gardens all securely fenced in a natural tree-lined",Available Now,House,"['1 km away', '14.1 km away']"
907/221 Sturt Street Southbank VIC 3006,$840,"[-37.829767, 144.9663033]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",Apartment / Unit / Flat,"['1.2 km away', '2.3 km away', '3.3 km away']"
4 Mandeville Crescent Toorak VIC 3142,$840 Per Week,"[-37.8491414, 145.0145255]","['3 Beds', '1 Bath', '1 Parking']",Hudson Keppell,"Wednesday, 26th October 2022",House,"['0.4 km away', '2.9 km away', '6.5 km away']"
2 Plant Street Malvern VIC 3144,$835.00,"[-37.8514837, 145.0328315]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 24th October 2022",House,"['0.5 km away', '1.7 km away', '8.2 km away']"
2005/260 City Rd Southbank VIC 3006,$835,"[-37.8260239, 144.9595477]","['2 Beds', '2 Baths', '− Parking']",BOOK A TOUR! https://www.homeapartments.com.au/your-apartment,Available Now,Apartment / Unit / Flat,"['0.6 km away', '2 km away', '3.7 km away']"
710B/455 Glen Huntly Road Elsternwick VIC 3185,$830 per week,"[-37.8848879, 145.0067786]","['3 Beds', '2 Baths', '2 Parking']","Open plan living/dining area with access to balcony.
Superbly appointed kitchen featuring Fisher &amp; Paykel appliances including 2 x dishwasher drawers &amp; fridge/freezer.
Two carpeted bedrooms with built in mirrored robes
Central bathroom with large shower and vanity
European Laundry with Fisher and Paykel front loader washing machine and dryer.
Central heating and air conditioning to living/bedrooms",Available Now,Apartment / Unit / Flat,"['1.1 km away', '2 km away', '6.7 km away']"
4/29-31 Scott Street Elwood VIC 3184,$830 Per Week,"[-37.8803189, 144.9913863]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 19th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.6 km away', '6.5 km away']"
2 Burramine Road Glen Waverley VIC 3150,Under Application!,"[-37.8841459, 145.1714324]","['5 Beds', '2 Baths', '2 Parking']","The property has two separate entries, comprising two formal lounges, five bedrooms (good-sized master bedrooms with en-suite), two fully equipped kitchens. The main part of the house boasts a formal lounge, formal dining and a bright kitchen. The other part of the house offers one bedroom with walk-in-robe and a full ensuite, spacious lounge/dining area adjoins a kitchen.
Conveniently located in",Available Now,House,"['0.6 km away', '1 km away']"
32 Jessie St Richmond VIC 3121,$830 weekly,"[-37.8258902, 144.990142]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['1 km away', '1.4 km away', '1.4 km away']"
41 Pickings Road Safety Beach VIC 3936,$830 per week,"[-38.31834569999999, 144.9965116]","['4 Beds', '2 Baths', '2 Parking', '780m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['3.1 km away', '4 km away']"
42 Ballard Street Yarraville VIC 3013,$830 per week,"[-37.816069, 144.8673418]","['5 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.8 km away', '3.6 km away', '4.2 km away']"
19/60 Wattletree Road Armadale VIC 3143,$825 Per Week,"[-37.8619226, 145.0210879]","['3 Beds', '2 Baths', '2 Parking']",Tom Koller,Available Now,Apartment / Unit / Flat,"['3 km away', '7.5 km away', '8 km away']"
4b Hemming Street Brighton East VIC 3187,Contact Agent,"[-37.93203219999999, 145.0320215]","['3 Beds', '3 Baths', '2 Parking']","ONLINE APPLICATIONS WELCOME, VIEW VIDEO &amp; APPLY",Available Now,Townhouse,"['1.3 km away', '1.7 km away', '2.7 km away']"
8a Hemming Street Brighton East VIC 3187,Contact Agent,"[-37.9317375, 145.0320697]","['3 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",Townhouse,"['1.3 km away', '1.7 km away', '2.7 km away']"
552 Drummond Street Carlton VIC 3053,$825.00,"[-37.7922105, 144.9702508]","['3 Beds', '2 Baths', '1 Parking']",Alicia Cannizzaro,Available Now,House,"['0.3 km away', '1.1 km away', '3.5 km away']"
507 Station Street Carlton North VIC 3054,$825.00,"[-37.7844978, 144.9760058]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",House,"['0.7 km away', '1 km away', '2.5 km away']"
3/483 St Kilda Street Elwood VIC 3184,$825.00,"[-37.8865592, 144.991196]","['3 Beds', '1 Bath', '2 Parking']",Paul West,"Friday, 21st October 2022",Townhouse,"['0.6 km away', '0.8 km away', '7.7 km away']"
6/8-10 Lincoln Road Essendon VIC 3040,$825 weekly,"[-37.7549984, 144.9085204]","['4 Beds', '2 Baths', '2 Parking']",Lauren Allingham,Available Now,Townhouse,"['1.1 km away', '1.3 km away', '7.2 km away']"
6a Smith Street Kensington VIC 3031,$825 per week,"[-37.79130079999999, 144.9310227]","['3 Beds', '3 Baths', '1 Parking']","The timeless and sophisticated Smith Residences offer a generosity of space and beautifully crafted detail that goes well beyond expectations.
This triple story residence has been expertly crafted and created with functional living in mind.",Available Now,Terrace,"['0.3 km away', '1 km away', '9.7 km away']"
3003/228 La Trobe Street Melbourne VIC 3000,$825 per week,"[-37.8097514, 144.9626141]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '1.5 km away']"
21 Maple Walk Moonee Ponds VIC 3039,$825 weekly,"[-37.7675363, 144.9198932]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.9 km away', '2 km away', '8.2 km away']"
802/701 Mt Alexander Road Moonee Ponds VIC 3039,$825,"[-37.7644929, 144.9228602]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",$3585,Penthouse,"['1 km away', '2.2 km away', '8.4 km away']"
10 Williams Road Prahran VIC 3181,$825 per week,"[-37.858134, 145.0019347]","['4 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.2 km away', '5.8 km away']"
32 Smith Street Richmond VIC 3121,$825.00,"[-37.8127029, 144.9946824]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.1 km away', '0.8 km away', '0.9 km away']"
158 Burnley Street Richmond VIC 3121,$825 per week,"[-37.8182994, 145.0082514]","['3 Beds', '2 Baths', '2 Parking']",Chaise Priestley,"Wednesday, 19th October 2022",House,"['0.4 km away', '0.5 km away', '0.6 km away']"
4 Stephenson Street Spotswood VIC 3015,$825 per week,"[-37.82712860000001, 144.8750774]","['4 Beds', '3 Baths', '3 Parking']","Comfortable living spaces will offer the new resident a home with plenty of room to move. All in a great location and a stone's throw from the CBD. A light filled design and a neutral palette provides comfortable residence to call home. Offering 3 bedrooms master with ensuite, carpeted for comfort and timber floorboards throughout the open plan rear. Plenty of kitchen cupboard space and stainless",Available Now,House,"['0.7 km away', '1.3 km away', '3.5 km away']"
1 Vulcan Grove Williamstown VIC 3016,$825.00,"[-37.8620875, 144.8934737]","['3 Beds', '1 Bath', '2 Parking']","Excitement levels will soar when viewing this charismatic family home with a POOL, which is set in a quiet Cul - De Sac address within the WILLIAMSTOWN HIGH SCHOOL ZONE.","Monday, 10th October 2022",House,"['0.2 km away', '0.6 km away', '9.7 km away']"
10 Tedesco Circuit Williamstown North VIC 3016,$825 per week,"[-37.8554804, 144.8730145]","['4 Beds', '4 Baths', '2 Parking']",This brand new three story townhouse is situated close to the wonders of Williamstown and is ready and waiting for you! With stunning finishes and loads of natural light it's features include:,Available Now,Townhouse,"['1.1 km away', '1.3 km away', '8.6 km away']"
8 Tedesco Circuit Williamstown North VIC 3016,$825 per week,"[-37.8554804, 144.8730145]","['4 Beds', '4 Baths', '2 Parking']",This brand new three story townhouse is situated close to the wonders of Williamstown and is ready and waiting for you! With stunning finishes and loads of natural light it's features include:,Available Now,Townhouse,"['1.1 km away', '1.3 km away', '8.6 km away']"
2/5 Afton Street Aberfeldie VIC 3040,$820 Per Week,"[-37.7549117, 144.8906151]","['4 Beds', '2 Baths', '1 Parking']","In a prestige Aberfeldie pocket this Near New High Spec low-maintenance home is within walking distance to popular Maribyrnong River, cafe precincts, shops, transport and sporty Clifton Park. This spectacular home, delivers the ultimate in high-quality, low-maintenance family living spread over two levels. Features comprise soaring ceilings with ambient lighting, vast glass aspects overlooking an","Thursday, 6th October 2022",Townhouse,"['0.5 km away', '0.9 km away', '5.6 km away']"
18A Thornton Street Bentleigh East VIC 3165,$820 per week,"[-37.9305497, 145.079791]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['1 km away', '1.3 km away', '1.6 km away']"
5B Delma Street Bentleigh East VIC 3165,$820.00,"[-37.9321774, 145.0523108]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.3 km away', '0.8 km away', '1.1 km away']"
73A Castlewood Street Bentleigh East VIC 3165,$820.00,"[-37.9162865, 145.0717506]","['4 Beds', '2 Baths', '2 Parking']",Lauren Muller,Available Now,Townhouse,"['0.5 km away', '1.4 km away', '1.6 km away']"
153 South Road Brighton VIC 3186,$820 pw,"[-37.9291962, 145.0058301]","['3 Beds', '1 Bath', '1 Parking']","A short stroll to the vibrant Hampton Street precinct, the bay and rail station and a stones throw to Bayside top schools, this immaculate home offers versatile single-level style with an excellent floor plan and attractive outdoor zones. Featuring separate lounge and dining rooms, three bedrooms (built in robes) plus a study, along with modern renovated kitchen and bathroom.",Available Now,House,"['0.5 km away', '1.5 km away', '5 km away']"
124 Rathdowne Street Carlton VIC 3053,$820.00,"[-37.796727, 144.970899]","['4 Beds', '1 Bath', '− Parking']",** BOOK INSPECTION ONLINE OR SAVE TIME VIEW OUR 3D TOUR &amp; APPLY **,Available Now,House,"['0.2 km away', '1.3 km away']"
5 Blanche Street Collingwood VIC 3066,$820.00,"[-37.7951364, 144.9863764]","['3 Beds', '1 Bath', '− Parking']",Jayde Cashion,Available Now,House,"['0.4 km away', '0.9 km away', '6.1 km away']"
23 Brighton Street Flemington VIC 3031,$820pw/ $3563pcm,"[-37.7844232, 144.9298913]","['5 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.5 km away', '9.4 km away']"
1-2 Turner Court Glen Waverley VIC 3150,$820 per week,"[-37.882463, 145.146883]","['4 Beds', '3 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '1.5 km away', '12.8 km away']"
33 Kallara Grove Maribyrnong VIC 3032,$820 Per Week,"[-37.7858024, 144.8874987]","['6 Beds', '3 Baths', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.7 km away', '2.9 km away']"
816/101 Therry St Melbourne VIC 3000,New apartment No bond needed Pets welcome $820pw,"[-37.8074149, 144.9591227]","['2 Beds', '2 Baths', '− Parking']",Welcome to LIV,"Monday, 14th November 2022",Apartment / Unit / Flat,"['1.1 km away', '1.2 km away']"
"23, 25 Andrew Street & 26 Wortley Avenue Mount Waverley VIC 3149",$820-850 pw,"[-37.8772869, 145.1265477]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.5 km away', '1 km away', '11.8 km away']"
207/107 Beach Street Port Melbourne VIC 3207,$820 weekly,"[-37.8407178, 144.931117]","['2 Beds', '2 Baths', '1 Parking']",Spectacular views of the bay this two bedroom apartment offers something truly special ,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.5 km away', '15 km away']"
1/151 Buckley Street Seddon VIC 3011,UNDER APPLICATION,"[-37.8031645, 144.8910235]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.6 km away', '0.6 km away', '1.4 km away']"
81/173 City Road Southbank VIC 3006,$820,"[-37.8244081, 144.9622061]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 21st October 2022",Apartment / Unit / Flat,"['0.9 km away', '2.2 km away', '3.4 km away']"
3/22 Albert Street Brunswick East VIC 3057,$815.00,"[-37.7695439, 144.9667127]","['3 Beds', '2 Baths', '1 Parking']","The meticulous build of these three-bedroom townhouses is obvious as you walk through.
The location is unbeatable, in close proximity to the East Brunswick Village, the Merri Creek trail, and on the cusp of Northcote! 
Through the entrance, you will find a study nook with a built-in desk, and a laundry leading into the garage!
On the first floor, you will find all three bedrooms, the master with",Available Now,Townhouse,"['0.9 km away', '1.1 km away', '1.9 km away']"
